"DateTime","Players","Average Players"
"2021-03-09 00:00:00",577576,
"2021-03-10 00:00:00",561707,
"2021-03-11 00:00:00",572503,
"2021-03-12 00:00:00",594709,
"2021-03-13 00:00:00",650049,
"2021-03-14 00:00:00",647400,
"2021-03-15 00:00:00",563434,
"2021-03-16 00:00:00",550917,
"2021-03-17 00:00:00",556771,
"2021-03-18 00:00:00",555251,
"2021-03-19 00:00:00",583185,
"2021-03-20 00:00:00",632892,
"2021-03-21 00:00:00",636162,
"2021-03-22 00:00:00",564808,
"2021-03-23 00:00:00",562219,
"2021-03-24 00:00:00",556923,
"2021-03-25 00:00:00",541644,
"2021-03-26 00:00:00",579862,
"2021-03-27 00:00:00",627583,
"2021-03-28 00:00:00",638827,
"2021-03-29 00:00:00",572393,
"2021-03-30 00:00:00",574312,
"2021-03-31 00:00:00",562552,
"2021-04-01 00:00:00",579187,
"2021-04-02 00:00:00",624634,
"2021-04-03 00:00:00",634540,
"2021-04-04 00:00:00",675598,
"2021-04-05 00:00:00",616108,
"2021-04-06 00:00:00",596512,
"2021-04-07 00:00:00",589920,
"2021-04-08 00:00:00",587701,
"2021-04-09 00:00:00",615123,
"2021-04-10 00:00:00",706812,
"2021-04-11 00:00:00",690611,
"2021-04-12 00:00:00",603890,
"2021-04-13 00:00:00",607149,
"2021-04-14 00:00:00",607526,
"2021-04-15 00:00:00",608309,
"2021-04-16 00:00:00",631693,
"2021-04-17 00:00:00",678417,
"2021-04-18 00:00:00",670788,
"2021-04-19 00:00:00",594235,
"2021-04-20 00:00:00",602955,
"2021-04-21 00:00:00",606207,
"2021-04-22 00:00:00",608592,
"2021-04-23 00:00:00",637205,
"2021-04-24 00:00:00",660324,
"2021-04-25 00:00:00",652658,
"2021-04-26 00:00:00",601392,
"2021-04-27 00:00:00",599256,
"2021-04-28 00:00:00",586224,
"2021-04-29 00:00:00",580701,
"2021-04-30 00:00:00",603045,
"2021-05-01 00:00:00",617213,
"2021-05-02 00:00:00",624675,
"2021-05-03 00:00:00",611023,
"2021-05-04 00:00:00",624711,
"2021-05-05 00:00:00",600127,
"2021-05-06 00:00:00",594461,
"2021-05-07 00:00:00",609691,
"2021-05-08 00:00:00",668346,
"2021-05-09 00:00:00",642112,
"2021-05-10 00:00:00",619835,
"2021-05-11 00:00:00",595859,
"2021-05-12 00:00:00",600408,
"2021-05-13 00:00:00",612630,
"2021-05-14 00:00:00",632178,
"2021-05-15 00:00:00",673660,
"2021-05-16 00:00:00",667193,
"2021-05-17 00:00:00",595994,
"2021-05-18 00:00:00",599709,
"2021-05-19 00:00:00",595419,
"2021-05-20 00:00:00",594259,
"2021-05-21 00:00:00",620071,
"2021-05-22 00:00:00",653337,
"2021-05-23 00:00:00",656314,
"2021-05-24 00:00:00",612729,
"2021-05-25 00:00:00",615977,
"2021-05-26 00:00:00",597704,
"2021-05-27 00:00:00",599292,
"2021-05-28 00:00:00",624177,
"2021-05-29 00:00:00",665065,
"2021-05-30 00:00:00",664560,
"2021-05-31 00:00:00",609589,
"2021-06-01 00:00:00",601098,
"2021-06-02 00:00:00",575347,
"2021-06-03 00:00:00",602053,
"2021-06-04 00:00:00",607988,
"2021-06-05 00:00:00",639076,
"2021-06-06 00:00:00",645099,
"2021-06-07 00:00:00",594632,
"2021-06-08 00:00:00",601917,
"2021-06-09 00:00:00",576364,
"2021-06-10 00:00:00",605800,
"2021-06-11 00:00:00",645423,
"2021-06-12 00:00:00",629270,
"2021-06-13 00:00:00",633424,
"2021-06-14 00:00:00",621659,
"2021-06-15 00:00:00",597814,
"2021-06-16 00:00:00",576949,
"2021-06-17 00:00:00",582271,
"2021-06-18 00:00:00",609917,
"2021-06-19 00:00:00",631284,
"2021-06-20 00:00:00",635799,
"2021-06-21 00:00:00",591920,
"2021-06-22 00:00:00",591626,
"2021-06-23 00:00:00",578949,
"2021-06-24 00:00:00",685550,
"2021-06-25 00:00:00",705594,
"2021-06-26 00:00:00",734277,
"2021-06-27 00:00:00",731025,
"2021-06-28 00:00:00",679040,
"2021-06-29 00:00:00",671987,
"2021-06-30 00:00:00",653704,
"2021-07-01 00:00:00",641004,
"2021-07-02 00:00:00",671497,
"2021-07-03 00:00:00",701081,
"2021-07-04 00:00:00",710866,
"2021-07-05 00:00:00",645512,
"2021-07-06 00:00:00",634842,
"2021-07-07 00:00:00",613244,
"2021-07-08 00:00:00",594823,
"2021-07-09 00:00:00",627973,
"2021-07-10 00:00:00",653670,
"2021-07-11 00:00:00",664328,
"2021-07-12 00:00:00",591572,
"2021-07-13 00:00:00",590775,
"2021-07-14 00:00:00",604078,
"2021-07-15 00:00:00",610985,
"2021-07-16 00:00:00",635215,
"2021-07-17 00:00:00",669014,
"2021-07-18 00:00:00",664811,
"2021-07-19 00:00:00",623884,
"2021-07-20 00:00:00",616790,
"2021-07-21 00:00:00",601048,
"2021-07-22 00:00:00",604800,
"2021-07-23 00:00:00",641714,
"2021-07-24 00:00:00",669856,
"2021-07-25 00:00:00",669966,
"2021-07-26 00:00:00",612432,
"2021-07-27 00:00:00",607046,
"2021-07-28 00:00:00",608390,
"2021-07-29 00:00:00",612487,
"2021-07-30 00:00:00",619949,
"2021-07-31 00:00:00",662037,
"2021-08-01 00:00:00",656257,
"2021-08-02 00:00:00",607967,
"2021-08-03 00:00:00",604559,
"2021-08-04 00:00:00",586161,
"2021-08-05 00:00:00",606420,
"2021-08-06 00:00:00",655257,
"2021-08-07 00:00:00",679341,
"2021-08-08 00:00:00",672867,
"2021-08-09 00:00:00",619088,
"2021-08-10 00:00:00",626936,
"2021-08-11 00:00:00",619753,
"2021-08-12 00:00:00",614846,
"2021-08-13 00:00:00",637631,
"2021-08-14 00:00:00",658505,
"2021-08-15 00:00:00",663251,
"2021-08-16 00:00:00",601365,
"2021-08-17 00:00:00",614995,
"2021-08-18 00:00:00",643946,
"2021-08-19 00:00:00",633073,
"2021-08-20 00:00:00",673351,
"2021-08-21 00:00:00",700172,
"2021-08-22 00:00:00",700245,
"2021-08-23 00:00:00",636842,
"2021-08-24 00:00:00",652226,
"2021-08-25 00:00:00",622016,
"2021-08-26 00:00:00",597612,
"2021-08-27 00:00:00",618038,
"2021-08-28 00:00:00",647219,
"2021-08-29 00:00:00",633774,
"2021-08-30 00:00:00",599916,
"2021-08-31 00:00:00",582733,
"2021-09-01 00:00:00",566983,
"2021-09-02 00:00:00",572317,
"2021-09-03 00:00:00",614592,
"2021-09-04 00:00:00",649530,
"2021-09-05 00:00:00",638987,
"2021-09-06 00:00:00",575070,
"2021-09-07 00:00:00",571266,
"2021-09-08 00:00:00",571067,
"2021-09-09 00:00:00",570031,
"2021-09-10 00:00:00",603201,
"2021-09-11 00:00:00",625693,
"2021-09-12 00:00:00",636266,
"2021-09-13 00:00:00",575420,
"2021-09-14 00:00:00",580468,
"2021-09-15 00:00:00",567133,
"2021-09-16 00:00:00",580103,
"2021-09-17 00:00:00",607405,
"2021-09-18 00:00:00",655354,
"2021-09-19 00:00:00",667488,
"2021-09-20 00:00:00",607209,
"2021-09-21 00:00:00",583244,
"2021-09-22 00:00:00",574351,
"2021-09-23 00:00:00",572744,
"2021-09-24 00:00:00",606056,
"2021-09-25 00:00:00",619253,
"2021-09-26 00:00:00",624809,
"2021-09-27 00:00:00",568246,
"2021-09-28 00:00:00",555891,
"2021-09-29 00:00:00",555937,
"2021-09-30 00:00:00",569104,
"2021-10-01 00:00:00",574260,
"2021-10-02 00:00:00",611346,
"2021-10-03 00:00:00",624999,
"2021-10-04 00:00:00",580531,
"2021-10-05 00:00:00",587829,
"2021-10-06 00:00:00",607591,
"2021-10-07 00:00:00",628369,
"2021-10-08 00:00:00",631517,
"2021-10-09 00:00:00",688850,
"2021-10-10 00:00:00",705546,
"2021-10-11 00:00:00",641451,
"2021-10-12 00:00:00",669193,
"2021-10-13 00:00:00",658287,
"2021-10-14 00:00:00",670010,
"2021-10-15 00:00:00",698317,
"2021-10-16 00:00:00",747258,
"2021-10-17 00:00:00",742746,
"2021-10-18 00:00:00",699425,
"2021-10-19 00:00:00",699434,
"2021-10-20 00:00:00",689227,
"2021-10-21 00:00:00",685620,
"2021-10-22 00:00:00",719782,
"2021-10-23 00:00:00",753627,
"2021-10-24 00:00:00",750050,
"2021-10-25 00:00:00",665395,
"2021-10-26 00:00:00",669329,
"2021-10-27 00:00:00",664867,
"2021-10-28 00:00:00",674164,
"2021-10-29 00:00:00",743678,
"2021-10-30 00:00:00",749926,
"2021-10-31 00:00:00",748911,
"2021-11-01 00:00:00",688065,
"2021-11-02 00:00:00",688242,
"2021-11-03 00:00:00",685015,
"2021-11-04 00:00:00",682875,
"2021-11-05 00:00:00",719306,
"2021-11-06 00:00:00",752800,
"2021-11-07 00:00:00",748481,
"2021-11-08 00:00:00",649690,
"2021-11-09 00:00:00",650978,
"2021-11-10 00:00:00",638647,
"2021-11-11 00:00:00",642508,
"2021-11-12 00:00:00",684514,
"2021-11-13 00:00:00",713402,
"2021-11-14 00:00:00",722224,
"2021-11-15 00:00:00",640900,
"2021-11-16 00:00:00",627442,
"2021-11-17 00:00:00",627383,
"2021-11-18 00:00:00",632470,
"2021-11-19 00:00:00",669143,
"2021-11-20 00:00:00",714312,
"2021-11-21 00:00:00",712004,
"2021-11-22 00:00:00",629867,
"2021-11-23 00:00:00",613157,
"2021-11-24 00:00:00",606639,
"2021-11-25 00:00:00",601006,
"2021-11-26 00:00:00",640793,
"2021-11-27 00:00:00",680734,
"2021-11-28 00:00:00",677744,
"2021-11-29 00:00:00",599744,
"2021-11-30 00:00:00",551488,
"2021-12-01 00:00:00",565845,
"2021-12-02 00:00:00",590347,
"2021-12-03 00:00:00",607169,
"2021-12-04 00:00:00",681648,
"2021-12-05 00:00:00",675886,
"2021-12-06 00:00:00",582191,
"2021-12-07 00:00:00",565717,
"2021-12-08 00:00:00",583133,
"2021-12-09 00:00:00",592936,
"2021-12-10 00:00:00",628521,
"2021-12-11 00:00:00",673695,
"2021-12-12 00:00:00",661789,
"2021-12-13 00:00:00",583410,
"2021-12-14 00:00:00",594063,
"2021-12-15 00:00:00",701204,
"2021-12-16 00:00:00",687902,
"2021-12-17 00:00:00",708866,
"2021-12-18 00:00:00",759878,
"2021-12-19 00:00:00",747404,
"2021-12-20 00:00:00",659685,
"2021-12-21 00:00:00",667777,
"2021-12-22 00:00:00",678907,
"2021-12-23 00:00:00",676915,
"2021-12-24 00:00:00",695712,
"2021-12-25 00:00:00",724577,
"2021-12-26 00:00:00",747607,
"2021-12-27 00:00:00",685928,
"2021-12-28 00:00:00",688514,
"2021-12-29 00:00:00",687229,
"2021-12-30 00:00:00",685528,
"2021-12-31 00:00:00",609282,
"2022-01-01 00:00:00",701209,
"2022-01-02 00:00:00",761107,
"2022-01-03 00:00:00",723708,
"2022-01-04 00:00:00",711905,
"2022-01-05 00:00:00",667797,
"2022-01-06 00:00:00",683772,
"2022-01-07 00:00:00",722520,
"2022-01-08 00:00:00",746546,
"2022-01-09 00:00:00",748270,
"2022-01-10 00:00:00",649285,
"2022-01-11 00:00:00",666844,
"2022-01-12 00:00:00",652170,
"2022-01-13 00:00:00",666779,
"2022-01-14 00:00:00",704897,
"2022-01-15 00:00:00",759140,
"2022-01-16 00:00:00",748944,
"2022-01-17 00:00:00",658583,
"2022-01-18 00:00:00",662666,
"2022-01-19 00:00:00",683249,
"2022-01-20 00:00:00",697070,
"2022-01-21 00:00:00",722724,
"2022-01-22 00:00:00",785669,
"2022-01-23 00:00:00",787609,
"2022-01-24 00:00:00",698553,
"2022-01-25 00:00:00",683797,
"2022-01-26 00:00:00",689064,
"2022-01-27 00:00:00",685230,
"2022-01-28 00:00:00",687500,
"2022-01-29 00:00:00",719590,
"2022-01-30 00:00:00",736619,
"2022-01-31 00:00:00",645732,
"2022-02-01 00:00:00",647090,
"2022-02-02 00:00:00",646604,
"2022-02-03 00:00:00",655853,
"2022-02-04 00:00:00",684371,
"2022-02-05 00:00:00",717900,
"2022-02-06 00:00:00",728213,
"2022-02-07 00:00:00",656134,
"2022-02-08 00:00:00",658249,
"2022-02-09 00:00:00",647197,
"2022-02-10 00:00:00",654581,
"2022-02-11 00:00:00",678340,
"2022-02-12 00:00:00",722671,
"2022-02-13 00:00:00",713912,
"2022-02-14 00:00:00",606069,
"2022-02-15 00:00:00",634776,
"2022-02-16 00:00:00",628817,
"2022-02-17 00:00:00",637712,
"2022-02-18 00:00:00",663239,
"2022-02-19 00:00:00",718988,
"2022-02-20 00:00:00",716977,
"2022-02-21 00:00:00",635525,
"2022-02-22 00:00:00",642124,
"2022-02-23 00:00:00",656662,
"2022-02-24 00:00:00",680600,
"2022-02-25 00:00:00",661385,
"2022-02-26 00:00:00",685785,
"2022-02-27 00:00:00",693611,
"2022-02-28 00:00:00",609882,
"2022-03-01 00:00:00",607820,
"2022-03-02 00:00:00",591257,
"2022-03-03 00:00:00",604533,
"2022-03-04 00:00:00",638915,
"2022-03-05 00:00:00",668034,
"2022-03-06 00:00:00",663120,
"2022-03-07 00:00:00",638388,
"2022-03-08 00:00:00",633172,
"2022-03-09 00:00:00",611092,
"2022-03-10 00:00:00",654721,
"2022-03-11 00:00:00",691301,
"2022-03-12 00:00:00",735576,
"2022-03-13 00:00:00",730452,
"2022-03-14 00:00:00",658550,
"2022-03-15 00:00:00",653160,
"2022-03-16 00:00:00",661409,
"2022-03-17 00:00:00",664176,
"2022-03-18 00:00:00",702065,
"2022-03-19 00:00:00",732967,
"2022-03-20 00:00:00",733661,
"2022-03-21 00:00:00",658559,
"2022-03-22 00:00:00",660251,
"2022-03-23 00:00:00",657839,
"2022-03-24 00:00:00",661084,
"2022-03-25 00:00:00",682288,
"2022-03-26 00:00:00",721809,
"2022-03-27 00:00:00",743726,
"2022-03-28 00:00:00",667824,
"2022-03-29 00:00:00",660339,
"2022-03-30 00:00:00",636432,
"2022-03-31 00:00:00",641765,
"2022-04-01 00:00:00",672955,
"2022-04-02 00:00:00",705398,
"2022-04-03 00:00:00",734735,
"2022-04-04 00:00:00",662819,
"2022-04-05 00:00:00",639055,
"2022-04-06 00:00:00",629573,
"2022-04-07 00:00:00",637621,
"2022-04-08 00:00:00",675577,
"2022-04-09 00:00:00",711987,
"2022-04-10 00:00:00",722648,
"2022-04-11 00:00:00",638896,
"2022-04-12 00:00:00",639732,
"2022-04-13 00:00:00",636720,
"2022-04-14 00:00:00",635395,
"2022-04-15 00:00:00",680358,
"2022-04-16 00:00:00",695682,
"2022-04-17 00:00:00",713865,
"2022-04-18 00:00:00",638759,
"2022-04-19 00:00:00",629763,
"2022-04-20 00:00:00",625649,
"2022-04-21 00:00:00",637162,
"2022-04-22 00:00:00",662176,
"2022-04-23 00:00:00",674463,
"2022-04-24 00:00:00",681992,
"2022-04-25 00:00:00",634652,
"2022-04-26 00:00:00",625323,
"2022-04-27 00:00:00",623517,
"2022-04-28 00:00:00",624845,
"2022-04-29 00:00:00",644277,
"2022-04-30 00:00:00",661582,
"2022-05-01 00:00:00",666297,
"2022-05-02 00:00:00",670712,
"2022-05-03 00:00:00",679894,
"2022-05-04 00:00:00",609446,
"2022-05-05 00:00:00",623780,
"2022-05-06 00:00:00",612303,
"2022-05-07 00:00:00",662274,
"2022-05-08 00:00:00",659988,
"2022-05-09 00:00:00",637764,
"2022-05-10 00:00:00",661259,
"2022-05-11 00:00:00",625840,
"2022-05-12 00:00:00",592903,
"2022-05-13 00:00:00",643911,
"2022-05-14 00:00:00",667775,
"2022-05-15 00:00:00",676820,
"2022-05-16 00:00:00",626932,
"2022-05-17 00:00:00",625656,
"2022-05-18 00:00:00",624898,
"2022-05-19 00:00:00",632785,
"2022-05-20 00:00:00",635992,
"2022-05-21 00:00:00",675914,
"2022-05-22 00:00:00",679372,
"2022-05-23 00:00:00",637626,
"2022-05-24 00:00:00",633583,
"2022-05-25 00:00:00",626201,
"2022-05-26 00:00:00",628533,
"2022-05-27 00:00:00",660708,
"2022-05-28 00:00:00",692214,
"2022-05-29 00:00:00",695554,
"2022-05-30 00:00:00",641451,
"2022-05-31 00:00:00",639042,
"2022-06-01 00:00:00",630312,
"2022-06-02 00:00:00",658681,
"2022-06-03 00:00:00",659598,
"2022-06-04 00:00:00",683120,
"2022-06-05 00:00:00",698569,
"2022-06-06 00:00:00",648713,
"2022-06-07 00:00:00",603070,
"2022-06-08 00:00:00",636498,
"2022-06-09 00:00:00",649894,
"2022-06-10 00:00:00",654852,
"2022-06-11 00:00:00",682140,
"2022-06-12 00:00:00",699920,
"2022-06-13 00:00:00",677278,
"2022-06-14 00:00:00",600306,
"2022-06-15 00:00:00",625293,
"2022-06-16 00:00:00",638673,
"2022-06-17 00:00:00",655396,
"2022-06-18 00:00:00",678865,
"2022-06-19 00:00:00",695028,
"2022-06-20 00:00:00",639380,
"2022-06-21 00:00:00",635080,
"2022-06-22 00:00:00",639268,
"2022-06-23 00:00:00",609928,
"2022-06-24 00:00:00",626441,
"2022-06-25 00:00:00",644479,
"2022-06-26 00:00:00",702003,
"2022-06-27 00:00:00",646816,
"2022-06-28 00:00:00",647280,
"2022-06-29 00:00:00",639971,
"2022-06-30 00:00:00",635548,
"2022-07-01 00:00:00",648764,
"2022-07-02 00:00:00",670745,
"2022-07-03 00:00:00",686899,
"2022-07-04 00:00:00",648051,
"2022-07-05 00:00:00",635059,
"2022-07-06 00:00:00",630159,
"2022-07-07 00:00:00",624719,
"2022-07-08 00:00:00",612621,
"2022-07-09 00:00:00",625638,
"2022-07-10 00:00:00",667875,
"2022-07-11 00:00:00",599156,
"2022-07-12 00:00:00",596561,
"2022-07-13 00:00:00",609521,
"2022-07-14 00:00:00",615233,
"2022-07-15 00:00:00",641037,
"2022-07-16 00:00:00",657140,
"2022-07-17 00:00:00",672270,
"2022-07-18 00:00:00",625836,
"2022-07-19 00:00:00",622387,
"2022-07-20 00:00:00",578016,
"2022-07-21 00:00:00",606654,
"2022-07-22 00:00:00",612166,
"2022-07-23 00:00:00",634985,
"2022-07-24 00:00:00",653392,
"2022-07-25 00:00:00",622230,
"2022-07-26 00:00:00",621930,
"2022-07-27 00:00:00",612232,
"2022-07-28 00:00:00",586432,
"2022-07-29 00:00:00",606036,
"2022-07-30 00:00:00",636172,
"2022-07-31 00:00:00",661139,
"2022-08-01 00:00:00",606150,
"2022-08-02 00:00:00",597707,
"2022-08-03 00:00:00",620403,
"2022-08-04 00:00:00",614760,
"2022-08-05 00:00:00",647607,
"2022-08-06 00:00:00",682044,
"2022-08-07 00:00:00",698620,
"2022-08-08 00:00:00",657713,
"2022-08-09 00:00:00",662973,
"2022-08-10 00:00:00",614086,
"2022-08-11 00:00:00",631838,
"2022-08-12 00:00:00",654017,
"2022-08-13 00:00:00",680751,
"2022-08-14 00:00:00",718258,
"2022-08-15 00:00:00",673047,
"2022-08-16 00:00:00",666861,
"2022-08-17 00:00:00",653588,
"2022-08-18 00:00:00",653605,
"2022-08-19 00:00:00",684139,
"2022-08-20 00:00:00",704990,
"2022-08-21 00:00:00",709538,
"2022-08-22 00:00:00",660659,
"2022-08-23 00:00:00",661799,
"2022-08-24 00:00:00",704790,
"2022-08-25 00:00:00",685209,
"2022-08-26 00:00:00",697922,
"2022-08-27 00:00:00",721415,
"2022-08-28 00:00:00",751789,
"2022-08-29 00:00:00",669831,
"2022-08-30 00:00:00",688368,
"2022-08-31 00:00:00",677372,
"2022-09-01 00:00:00",685456,
"2022-09-02 00:00:00",829357,
"2022-09-03 00:00:00",857329,
"2022-09-04 00:00:00",872372,
"2022-09-05 00:00:00",773645,
"2022-09-06 00:00:00",732197,
"2022-09-07 00:00:00",708173,
"2022-09-08 00:00:00",709695,
"2022-09-09 00:00:00",758876,
"2022-09-10 00:00:00",797785,
"2022-09-11 00:00:00",829448,
"2022-09-12 00:00:00",724238,
"2022-09-13 00:00:00",715125,
"2022-09-14 00:00:00",734848,
"2022-09-15 00:00:00",733296,
"2022-09-16 00:00:00",774592,
"2022-09-17 00:00:00",809976,
"2022-09-18 00:00:00",831933,
"2022-09-19 00:00:00",727789,
"2022-09-20 00:00:00",709921,
"2022-09-21 00:00:00",701776,
"2022-09-22 00:00:00",696142,
"2022-09-23 00:00:00",739429,478462
"2022-09-24 00:00:00",769219,537128
"2022-09-25 00:00:00",815276,550898
"2022-09-26 00:00:00",705316,459061
"2022-09-27 00:00:00",689677,441729
"2022-09-28 00:00:00",679241,430198
"2022-09-29 00:00:00",657005,414082
"2022-09-30 00:00:00",677343,444880
"2022-10-01 00:00:00",728512,492977
"2022-10-02 00:00:00",743071,503259
"2022-10-03 00:00:00",658125,431825
"2022-10-04 00:00:00",653212,419128
"2022-10-05 00:00:00",649814,422367
"2022-10-06 00:00:00",645876,412510
"2022-10-07 00:00:00",641755,424992
"2022-10-08 00:00:00",670534,447306
"2022-10-09 00:00:00",707104,454014
"2022-10-10 00:00:00",611282,387726
"2022-10-11 00:00:00",623515,383864
"2022-10-12 00:00:00",625205,386031
"2022-10-13 00:00:00",640339,398292
"2022-10-14 00:00:00",672178,414407
"2022-10-15 00:00:00",696628,463673
"2022-10-16 00:00:00",708109,471923
"2022-10-17 00:00:00",627066,388729
"2022-10-18 00:00:00",658813,393442
"2022-10-19 00:00:00",634368,390344
"2022-10-20 00:00:00",644098,388228
"2022-10-21 00:00:00",684334,417498
"2022-10-22 00:00:00",729996,472256
"2022-10-23 00:00:00",752713,488351
"2022-10-24 00:00:00",663192,417280
"2022-10-25 00:00:00",647423,404011
"2022-10-26 00:00:00",756846,439593
"2022-10-27 00:00:00",928813,593977
"2022-10-28 00:00:00",951391,573350
"2022-10-29 00:00:00",1007251,658340
"2022-10-30 00:00:00",1042939,657568
"2022-10-31 00:00:00",879529,550166
"2022-11-01 00:00:00",852328,538658
"2022-11-02 00:00:00",825583,523485
"2022-11-03 00:00:00",824449,524150
"2022-11-04 00:00:00",990991,635498
"2022-11-05 00:00:00",990866,663258
"2022-11-06 00:00:00",974080,650231
"2022-11-07 00:00:00",830685,523666
"2022-11-08 00:00:00",815896,510473
"2022-11-09 00:00:00",811965,505965
"2022-11-10 00:00:00",798848,504648
"2022-11-11 00:00:00",859711,541525
"2022-11-12 00:00:00",913280,614291
"2022-11-13 00:00:00",902168,599068
"2022-11-14 00:00:00",766349,477900
"2022-11-15 00:00:00",756038,471264
"2022-11-16 00:00:00",746346,461586
"2022-11-17 00:00:00",746649,467828
"2022-11-18 00:00:00",821357,522331
"2022-11-19 00:00:00",875309,589237
"2022-11-20 00:00:00",871081,580767
"2022-11-21 00:00:00",719976,461532
"2022-11-22 00:00:00",747016,470152
"2022-11-23 00:00:00",750865,484301
"2022-11-24 00:00:00",745425,472229
"2022-11-25 00:00:00",798168,503018
"2022-11-26 00:00:00",847712,566957
"2022-11-27 00:00:00",843499,552774
"2022-11-28 00:00:00",715885,455423
"2022-11-29 00:00:00",721876,448934
"2022-11-30 00:00:00",720072,456726
"2022-12-01 00:00:00",720706,456799
"2022-12-02 00:00:00",769772,488619
"2022-12-03 00:00:00",824540,549550
"2022-12-04 00:00:00",834168,550026
"2022-12-05 00:00:00",701358,432272
"2022-12-06 00:00:00",609947,402874
"2022-12-07 00:00:00",688515,431764
"2022-12-08 00:00:00",701545,450960
"2022-12-09 00:00:00",712998,459861
"2022-12-10 00:00:00",761890,509123
"2022-12-11 00:00:00",775047,520679
"2022-12-12 00:00:00",677299,434412
"2022-12-13 00:00:00",676189,429179
"2022-12-14 00:00:00",649274,422615
"2022-12-15 00:00:00",648533,425188
"2022-12-16 00:00:00",703692,460076
"2022-12-17 00:00:00",735042,502386
"2022-12-18 00:00:00",736771,493964
"2022-12-19 00:00:00",665691,440703
"2022-12-20 00:00:00",636395,414985
"2022-12-21 00:00:00",636478,427165
"2022-12-22 00:00:00",660732,451059
"2022-12-23 00:00:00",700154,483633
"2022-12-24 00:00:00",714387,521726
"2022-12-25 00:00:00",731362,512656
"2022-12-26 00:00:00",680437,475971
"2022-12-27 00:00:00",677819,472703
"2022-12-28 00:00:00",673248,470825
"2022-12-29 00:00:00",664173,473475
"2022-12-30 00:00:00",695767,493404
"2022-12-31 00:00:00",612333,450946
"2023-01-01 00:00:00",702094,486214
"2023-01-02 00:00:00",729264,518029
"2023-01-03 00:00:00",708538,483551
"2023-01-04 00:00:00",702605,479959
"2023-01-05 00:00:00",697677,476803
"2023-01-06 00:00:00",736476,489835
"2023-01-07 00:00:00",766096,526003
"2023-01-08 00:00:00",759689,509067
"2023-01-09 00:00:00",663029,437992
"2023-01-10 00:00:00",661604,430920
"2023-01-11 00:00:00",647600,424045
"2023-01-12 00:00:00",642954,416560
"2023-01-13 00:00:00",608493,396815
"2023-01-14 00:00:00",654991,449675
"2023-01-15 00:00:00",665814,448524
"2023-01-16 00:00:00",568349,375248
"2023-01-17 00:00:00",577362,380195
"2023-01-18 00:00:00",569941,377390
"2023-01-19 00:00:00",579808,384181
"2023-01-20 00:00:00",589321,397142
"2023-01-21 00:00:00",611588,425185
"2023-01-22 00:00:00",642144,434773
"2023-01-23 00:00:00",548577,373402
"2023-01-24 00:00:00",554632,375246
"2023-01-25 00:00:00",548820,369663
"2023-01-26 00:00:00",565900,377759
"2023-01-27 00:00:00",577184,398166
"2023-01-28 00:00:00",628633,435395
"2023-01-29 00:00:00",652214,436751
"2023-01-30 00:00:00",565458,377246
"2023-01-31 00:00:00",576137,375541
"2023-02-01 00:00:00",565877,370743
"2023-02-02 00:00:00",575052,376586
"2023-02-03 00:00:00",617917,400184
"2023-02-04 00:00:00",667113,457757
"2023-02-05 00:00:00",679838,456787
"2023-02-06 00:00:00",580109,375992
"2023-02-07 00:00:00",581301,371134
"2023-02-08 00:00:00",579178,372683
"2023-02-09 00:00:00",582283,373403
"2023-02-10 00:00:00",605267,386154
"2023-02-11 00:00:00",653083,450037
"2023-02-12 00:00:00",673285,448657
"2023-02-13 00:00:00",571953,367070
"2023-02-14 00:00:00",541177,349132
"2023-02-15 00:00:00",577669,364482
"2023-02-16 00:00:00",586637,375283
"2023-02-17 00:00:00",622976,403288
"2023-02-18 00:00:00",672094,453031
"2023-02-19 00:00:00",680150,458057
"2023-02-20 00:00:00",578441,378788
"2023-02-21 00:00:00",592171,382543
"2023-02-22 00:00:00",592633,388768
"2023-02-23 00:00:00",613025,401816
"2023-02-24 00:00:00",636935,419665
"2023-02-25 00:00:00",673946,455760
"2023-02-26 00:00:00",685805,457669
"2023-02-27 00:00:00",580476,378554
"2023-02-28 00:00:00",576168,367862
"2023-03-01 00:00:00",575240,366857
"2023-03-02 00:00:00",585907,374191
"2023-03-03 00:00:00",620359,397175
"2023-03-04 00:00:00",668770,447429
"2023-03-05 00:00:00",693581,463401
"2023-03-06 00:00:00",594332,386111
"2023-03-07 00:00:00",704301,452755
"2023-03-08 00:00:00",679736,434165
"2023-03-09 00:00:00",641316,405775
"2023-03-10 00:00:00",703120,438785
"2023-03-11 00:00:00",750067,515096
"2023-03-12 00:00:00",757854,515087
"2023-03-13 00:00:00",621914,420438
"2023-03-14 00:00:00",632202,408391
"2023-03-15 00:00:00",597593,384329
"2023-03-16 00:00:00",575014,383468
"2023-03-17 00:00:00",636433,408960
"2023-03-18 00:00:00",678715,465422
"2023-03-19 00:00:00",694231,472691
"2023-03-20 00:00:00",598749,392573
"2023-03-21 00:00:00",605305,392444
"2023-03-22 00:00:00",593219,393121
"2023-03-23 00:00:00",585947,386168
"2023-03-24 00:00:00",619743,405883
"2023-03-25 00:00:00",667348,461265
"2023-03-26 00:00:00",682547,465225
"2023-03-27 00:00:00",595536,389436
"2023-03-28 00:00:00",595850,380295
"2023-03-29 00:00:00",593372,380337
"2023-03-30 00:00:00",596629,385985
"2023-03-31 00:00:00",617722,406024
"2023-04-01 00:00:00",655531,453169
"2023-04-02 00:00:00",673703,454320
